,index,i,j,elevation,distance,time,origin_x,origin_y,dest_x,dest_y
1130,27953,17,17,2,3265.1,337.8,-46.661300000000004,-23.5864,-46.6763,-23.6014
1131,27963,16,16,4,4091.0,385.9,-46.6763,-23.6014,-46.691300000000005,-23.5864
1132,28014,16,17,4,5056.5,529.2,-46.6613,-23.6014,-46.6763,-23.6014
1133,28016,16,17,4,5056.5,529.2,-46.6613,-23.6014,-46.6763,-23.6014
1134,28024,16,16,4,2227.7,264.9,-46.6763,-23.6014,-46.691300000000005,-23.5864
1135,28027,17,17,4,3634.3,357.9,-46.691300000000005,-23.5864,-46.6763,-23.6014
1136,28040,15,17,4,1543.6,230.4,-46.67630000000001,-23.616400000000002,-46.6763,-23.6014
1137,28041,16,17,4,1534.1,155.5,-46.6763,-23.6014,-46.67630000000001,-23.616400000000002
1138,28042,15,17,4,1543.6,230.4,-46.67630000000001,-23.616400000000002,-46.6763,-23.6014
1139,28043,16,17,4,1534.1,155.5,-46.6763,-23.6014,-46.67630000000001,-23.616400000000002
1140,28044,15,17,4,1543.6,230.4,-46.67630000000001,-23.616400000000002,-46.6763,-23.6014
1141,28045,16,17,4,1534.1,155.5,-46.6763,-23.6014,-46.67630000000001,-23.616400000000002
1142,28046,15,17,4,1543.6,230.4,-46.67630000000001,-23.616400000000002,-46.6763,-23.6014
1143,28047,16,17,4,1534.1,155.5,-46.6763,-23.6014,-46.67630000000001,-23.616400000000002
1144,28052,15,16,4,2036.8,215.4,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.616400000000002
1145,28054,15,16,4,2036.8,215.4,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.616400000000002
1146,28086,14,17,4,4608.6,432.9,-46.646300000000004,-23.6314,-46.67630000000001,-23.616400000000002
1147,28102,14,17,4,6865.0,714.8,-46.6313,-23.6314,-46.67630000000001,-23.616400000000002
1148,28106,16,17,2,1810.1,213.5,-46.6913,-23.6014,-46.67630000000001,-23.616400000000002
1149,28136,15,16,4,1382.4,147.7,-46.67630000000001,-23.616400000000002,-46.691300000000005,-23.616400000000002
1150,28137,15,17,4,1879.3,270.6,-46.691300000000005,-23.616400000000002,-46.67630000000001,-23.616400000000002
1151,28140,15,16,4,3371.9,345.1,-46.67630000000001,-23.616400000000002,-46.691300000000005,-23.616400000000002
1152,28141,15,17,2,1957.0,238.9,-46.691300000000005,-23.616400000000002,-46.67630000000001,-23.616400000000002
1153,28155,16,16,2,1664.8,183.1,-46.6913,-23.6014,-46.6913,-23.6014
1154,28156,16,16,4,876.1,149.3,-46.6913,-23.6014,-46.6913,-23.6014
1155,28159,16,16,2,1664.8,183.1,-46.6913,-23.6014,-46.6913,-23.6014
1156,28160,16,16,4,876.1,149.3,-46.6913,-23.6014,-46.6913,-23.6014
1157,28184,16,16,4,2723.0,262.8,-46.6763,-23.6014,-46.691300000000005,-23.616400000000002
1158,28219,16,16,2,460.0,68.9,-46.6913,-23.6014,-46.6913,-23.6014
1159,28259,15,17,4,2212.0,284.0,-46.661300000000004,-23.616400000000002,-46.67630000000001,-23.616400000000002
1160,28261,15,17,4,2212.0,284.0,-46.661300000000004,-23.616400000000002,-46.67630000000001,-23.616400000000002
1161,28263,15,17,4,2212.0,284.0,-46.661300000000004,-23.616400000000002,-46.67630000000001,-23.616400000000002
1162,28290,16,17,4,2604.1,261.6,-46.6763,-23.6014,-46.67630000000001,-23.616400000000002
1163,28296,15,17,2,2376.4,290.4,-46.67630000000001,-23.616400000000002,-46.6763,-23.6014
1164,28298,15,17,2,2376.4,290.4,-46.67630000000001,-23.616400000000002,-46.6763,-23.6014
1165,28304,16,17,4,1684.9,233.0,-46.6913,-23.6014,-46.6763,-23.6014
1166,28329,15,16,2,3008.4,392.7,-46.691300000000005,-23.616400000000002,-46.6913,-23.6014
1167,28330,16,16,4,2427.1,364.0,-46.6913,-23.6014,-46.691300000000005,-23.616400000000002
1168,28368,16,14,4,5912.5,529.6,-46.6913,-23.6014,-46.7213,-23.586399999999998
1169,28369,17,16,4,6273.5,625.7,-46.7213,-23.586399999999998,-46.6913,-23.6014
1170,28404,15,16,2,1790.6,249.2,-46.691300000000005,-23.616400000000002,-46.6913,-23.6014
1171,28405,16,16,2,1223.8,183.8,-46.6913,-23.6014,-46.691300000000005,-23.616400000000002
1172,28451,15,17,2,4289.7,446.9,-46.67630000000001,-23.616400000000002,-46.67630000000001,-23.5864
1173,28452,17,16,4,5534.1,606.0,-46.67630000000001,-23.5864,-46.691300000000005,-23.616400000000002
1174,28456,15,17,2,4289.7,446.9,-46.67630000000001,-23.616400000000002,-46.67630000000001,-23.5864
1175,28457,17,16,4,5534.1,606.0,-46.67630000000001,-23.5864,-46.691300000000005,-23.616400000000002
1176,28469,15,16,4,4167.2,449.5,-46.661300000000004,-23.616400000000002,-46.691300000000005,-23.616400000000002
1177,28477,13,16,2,7328.5,596.3,-46.7363,-23.646399999999996,-46.691300000000005,-23.616400000000002
1178,28485,15,15,2,4007.4,435.2,-46.691300000000005,-23.616400000000002,-46.706300000000006,-23.6314
1179,28486,14,16,4,3058.5,308.9,-46.706300000000006,-23.6314,-46.691300000000005,-23.616400000000002
1180,28487,15,16,2,869.8,96.4,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.616400000000002
1181,28488,15,16,4,906.2,123.0,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.616400000000002
1182,28489,15,18,4,6738.1,719.5,-46.691300000000005,-23.616400000000002,-46.661300000000004,-23.571399999999997
1183,28492,16,16,4,3707.6,379.0,-46.6763,-23.6014,-46.691300000000005,-23.616400000000002
1184,28530,15,16,4,1332.5,123.0,-46.67630000000001,-23.616400000000002,-46.691300000000005,-23.616400000000002
1185,28536,15,16,4,1332.5,123.0,-46.67630000000001,-23.616400000000002,-46.691300000000005,-23.616400000000002
1186,28537,15,16,2,2180.1,225.3,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.6314
1187,28549,15,16,4,629.2,146.6,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.6314
1188,28556,15,15,2,3649.4,434.0,-46.691300000000005,-23.616400000000002,-46.706300000000006,-23.616400000000002
1189,28557,15,16,2,3135.3,304.6,-46.706300000000006,-23.616400000000002,-46.691300000000005,-23.616400000000002
1190,28560,15,15,2,3649.4,434.0,-46.691300000000005,-23.616400000000002,-46.706300000000006,-23.616400000000002
1191,28561,15,16,2,3135.3,304.6,-46.706300000000006,-23.616400000000002,-46.691300000000005,-23.616400000000002
1192,28566,15,16,4,1151.1,174.0,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.616400000000002
1193,28573,15,16,4,1151.1,174.0,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.616400000000002
1194,28578,15,16,4,1151.1,174.0,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.616400000000002
1195,28587,13,16,4,7685.5,567.6,-46.7213,-23.6464,-46.691300000000005,-23.616400000000002
1196,28588,15,16,2,5249.6,507.1,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.5864
1197,28589,17,16,4,5505.7,531.1,-46.691300000000005,-23.5864,-46.691300000000005,-23.616400000000002
1198,28607,17,16,4,4880.8,511.6,-46.67630000000001,-23.5864,-46.691300000000005,-23.616400000000002
1199,28610,14,16,2,2621.9,322.1,-46.691300000000005,-23.6314,-46.691300000000005,-23.616400000000002
1200,28611,15,16,2,2730.7,374.0,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.6314
1201,28614,15,16,2,8011.8,710.1,-46.691300000000005,-23.616400000000002,-46.6913,-23.6014
1202,28623,14,16,4,2809.5,319.1,-46.691300000000005,-23.6314,-46.691300000000005,-23.616400000000002
1203,28654,15,17,4,2847.8,371.2,-46.691300000000005,-23.616400000000002,-46.6763,-23.6014
1204,28655,16,16,4,3310.1,344.4,-46.6763,-23.6014,-46.691300000000005,-23.616400000000002
1205,28684,16,16,4,4910.2,532.2,-46.6913,-23.6014,-46.691300000000005,-23.6314
1206,28688,16,16,4,4910.2,532.2,-46.6913,-23.6014,-46.691300000000005,-23.6314
1207,28696,16,16,4,3374.9,320.5,-46.6913,-23.6014,-46.691300000000005,-23.5864
1208,28704,17,16,4,4485.8,464.4,-46.691300000000005,-23.5864,-46.6913,-23.6014
1209,28780,17,18,4,4838.4,527.8,-46.691300000000005,-23.5864,-46.661300000000004,-23.616400000000002
1210,28781,15,16,4,5024.9,602.9,-46.661300000000004,-23.616400000000002,-46.691300000000005,-23.5864
1211,28852,16,16,2,1194.0,261.6,-46.6763,-23.6014,-46.6913,-23.6014
1212,28987,19,14,4,2860.9,255.4,-46.706300000000006,-23.5564,-46.7213,-23.541399999999996
1213,28988,20,15,4,3138.2,259.8,-46.7213,-23.541399999999996,-46.706300000000006,-23.5564
1214,29052,17,18,4,2378.2,194.8,-46.661300000000004,-23.5864,-46.661300000000004,-23.571399999999997
1215,29156,17,18,4,3977.6,434.9,-46.67630000000001,-23.5864,-46.661300000000004,-23.571399999999997
1216,29393,18,16,4,4900.2,504.0,-46.661300000000004,-23.571399999999997,-46.691300000000005,-23.571399999999997
1217,29394,18,18,4,4551.5,482.8,-46.691300000000005,-23.571399999999997,-46.661300000000004,-23.571399999999997
1218,29439,17,18,4,2813.9,319.0,-46.67630000000001,-23.5864,-46.661300000000004,-23.571399999999997
1219,29514,18,16,4,3099.6,322.0,-46.661300000000004,-23.571399999999997,-46.691300000000005,-23.5564
1220,29515,19,16,2,1735.1,201.6,-46.691300000000005,-23.5564,-46.691300000000005,-23.571399999999997
1221,29516,18,18,4,3760.0,395.4,-46.691300000000005,-23.571399999999997,-46.661300000000004,-23.571399999999997
1222,29541,18,18,4,4015.9,415.9,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.5864
1223,29543,18,18,4,4015.9,415.9,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.5864
1224,29572,19,18,4,4086.2,412.6,-46.67630000000001,-23.5564,-46.661300000000004,-23.571399999999997
1225,29595,18,17,2,4686.9,493.6,-46.661300000000004,-23.571399999999997,-46.6763,-23.6014
1226,29596,16,17,4,6581.6,706.0,-46.6763,-23.6014,-46.67630000000001,-23.5564
1227,29663,18,18,4,2562.6,273.9,-46.67630000000001,-23.571399999999997,-46.661300000000004,-23.571399999999997
1228,29665,16,18,4,6077.1,570.8,-46.6913,-23.6014,-46.661300000000004,-23.571399999999997
1229,29754,16,17,4,2146.5,314.5,-46.6613,-23.6014,-46.6763,-23.6014
1230,29766,18,17,4,3500.7,359.3,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.5864
1231,29767,17,18,4,3728.0,370.5,-46.67630000000001,-23.5864,-46.661300000000004,-23.571399999999997
1232,29771,18,17,4,3500.7,359.3,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.5864
1233,29772,17,18,4,3728.0,370.5,-46.67630000000001,-23.5864,-46.661300000000004,-23.571399999999997
1234,29800,18,16,4,5826.6,619.6,-46.661300000000004,-23.571399999999997,-46.691300000000005,-23.5564
1235,29809,18,17,4,3030.6,338.0,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.5864
1236,29810,17,18,4,3093.6,320.6,-46.67630000000001,-23.5864,-46.661300000000004,-23.571399999999997
1237,29869,17,18,4,3716.8,410.0,-46.691300000000005,-23.5864,-46.661300000000004,-23.571399999999997
1238,29964,18,18,4,1695.0,184.3,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.571399999999997
1239,29984,19,17,4,7010.9,656.5,-46.661300000000004,-23.5564,-46.67630000000001,-23.526399999999995
1240,30174,18,18,4,1771.0,272.2,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.571399999999997
1241,30175,18,18,4,3200.6,368.5,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.571399999999997
1242,30184,18,17,4,1583.7,148.0,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.571399999999997
1243,30202,17,16,4,6364.6,639.0,-46.67630000000001,-23.5864,-46.691300000000005,-23.616400000000002
1244,30227,19,14,4,7473.7,716.8,-46.67630000000001,-23.5564,-46.72129999999999,-23.6014
1245,30229,18,16,4,5618.6,574.9,-46.661300000000004,-23.571399999999997,-46.691300000000005,-23.5864
1246,30231,18,16,4,5618.6,574.9,-46.661300000000004,-23.571399999999997,-46.691300000000005,-23.5864
1247,30353,22,25,4,5388.9,488.2,-46.5563,-23.511399999999995,-46.5563,-23.5264
1248,30355,18,16,2,2313.8,221.2,-46.67630000000001,-23.571399999999997,-46.691300000000005,-23.571399999999997
1249,30356,18,17,4,2692.8,275.8,-46.691300000000005,-23.571399999999997,-46.67630000000001,-23.571399999999997
1250,30360,22,25,4,5388.9,488.2,-46.5563,-23.511399999999995,-46.5563,-23.5264
1251,30370,18,18,4,3001.9,358.4,-46.67630000000001,-23.571399999999997,-46.661300000000004,-23.571399999999997
1252,30371,18,17,4,2219.0,292.8,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.571399999999997
1253,30380,18,17,4,1628.6,162.5,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.571399999999997
1254,30386,18,16,4,5639.8,497.5,-46.67630000000001,-23.571399999999997,-46.6913,-23.6014
1255,30389,16,17,4,4785.9,384.3,-46.6913,-23.6014,-46.67630000000001,-23.571399999999997
1256,30390,18,16,4,5639.8,497.5,-46.67630000000001,-23.571399999999997,-46.6913,-23.6014
1257,30393,16,17,4,4785.9,384.3,-46.6913,-23.6014,-46.67630000000001,-23.571399999999997
1258,30412,18,17,4,2744.4,297.2,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.5864
1259,30413,17,18,4,3080.2,326.3,-46.67630000000001,-23.5864,-46.661300000000004,-23.571399999999997
1260,30426,18,18,4,1979.8,206.9,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.571399999999997
1261,30443,17,15,4,6846.8,571.1,-46.67630000000001,-23.5864,-46.706300000000006,-23.5564
1262,30444,19,17,4,5178.3,537.2,-46.706300000000006,-23.5564,-46.67630000000001,-23.5864
1263,30522,18,16,4,2154.9,274.3,-46.67630000000001,-23.571399999999997,-46.691300000000005,-23.571399999999997
1264,30524,18,16,4,4946.1,606.2,-46.67630000000001,-23.571399999999997,-46.691300000000005,-23.5864
1265,30527,17,17,4,4661.2,513.1,-46.691300000000005,-23.5864,-46.67630000000001,-23.571399999999997
1266,30529,18,18,4,1979.7,186.4,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.5864
1267,30531,18,18,4,1979.7,186.4,-46.661300000000004,-23.571399999999997,-46.661300000000004,-23.5864
1268,30532,17,16,2,3577.6,387.4,-46.661300000000004,-23.5864,-46.691300000000005,-23.5864
1269,30534,17,16,2,3577.6,387.4,-46.661300000000004,-23.5864,-46.691300000000005,-23.5864
1270,30547,18,15,4,4372.7,359.3,-46.67630000000001,-23.571399999999997,-46.706300000000006,-23.5864
1271,30549,18,16,4,4956.6,513.6,-46.67630000000001,-23.571399999999997,-46.6913,-23.6014
1272,30563,18,16,4,6686.5,602.1,-46.67630000000001,-23.571399999999997,-46.6913,-23.6014
1273,30593,19,17,4,9862.6,866.3,-46.7213,-23.556399999999996,-46.67630000000001,-23.571399999999997
1274,30641,18,17,4,2772.6,278.6,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.5864
1275,30643,18,17,4,2772.6,278.6,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.5864
1276,30645,18,17,4,2772.6,278.6,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.5864
1277,30804,18,14,4,6505.3,651.2,-46.661300000000004,-23.571399999999997,-46.7213,-23.5714
1278,30983,13,17,4,2153.3,273.6,-46.67630000000001,-23.646399999999996,-46.67630000000001,-23.6314
1279,30986,13,17,4,2153.3,273.6,-46.67630000000001,-23.646399999999996,-46.67630000000001,-23.6314
1280,31009,19,18,4,1250.5,148.3,-46.67630000000001,-23.5564,-46.661300000000004,-23.571399999999997
1281,31115,19,17,4,6138.9,718.4,-46.7213,-23.556399999999996,-46.67630000000001,-23.5564
1282,31361,21,17,4,6835.4,703.8,-46.6313,-23.526399999999995,-46.67630000000001,-23.5564
1283,31370,19,17,4,2677.0,305.0,-46.661300000000004,-23.5564,-46.67630000000001,-23.571399999999997
1284,31380,19,16,4,3968.1,356.5,-46.661300000000004,-23.5564,-46.691300000000005,-23.5864
1285,31381,17,18,4,3985.3,383.9,-46.691300000000005,-23.5864,-46.661300000000004,-23.5564
1286,31412,20,17,4,5265.4,587.7,-46.646300000000004,-23.5414,-46.67630000000001,-23.5564
1287,31415,18,16,2,4537.7,393.1,-46.661300000000004,-23.571399999999997,-46.691300000000005,-23.571399999999997
1288,31486,19,17,4,2674.6,318.3,-46.661300000000004,-23.5564,-46.67630000000001,-23.571399999999997
1289,31487,18,18,4,2566.8,278.4,-46.67630000000001,-23.571399999999997,-46.661300000000004,-23.5564
1290,31503,19,14,4,9102.9,799.9,-46.661300000000004,-23.5564,-46.7213,-23.556399999999996
1291,31507,19,14,4,9102.9,799.9,-46.661300000000004,-23.5564,-46.7213,-23.556399999999996
1292,31533,19,20,4,5570.0,688.7,-46.661300000000004,-23.5564,-46.6313,-23.5414
1293,31537,19,20,4,5570.0,688.7,-46.661300000000004,-23.5564,-46.6313,-23.5414
1294,31567,19,16,4,10711.9,886.0,-46.661300000000004,-23.5564,-46.6913,-23.6014
1295,31570,16,18,4,6520.0,574.3,-46.6913,-23.6014,-46.661300000000004,-23.5564
1296,31649,16,17,4,5513.3,605.1,-46.6463,-23.6014,-46.67630000000001,-23.5564
1297,31754,19,17,4,4042.5,445.6,-46.67630000000001,-23.5564,-46.67630000000001,-23.5864
1298,31757,17,17,4,3894.2,449.3,-46.67630000000001,-23.5864,-46.67630000000001,-23.5564
1299,31816,19,20,4,5852.4,672.9,-46.661300000000004,-23.5564,-46.6313,-23.526399999999995
1300,31819,19,20,4,5852.4,672.9,-46.661300000000004,-23.5564,-46.6313,-23.526399999999995
1301,31838,16,18,4,6790.3,612.1,-46.6913,-23.6014,-46.661300000000004,-23.5564
1302,31881,17,16,4,4623.7,447.2,-46.67630000000001,-23.5864,-46.691300000000005,-23.5864
1303,31898,19,15,4,5924.4,533.0,-46.661300000000004,-23.5564,-46.706300000000006,-23.5864
1304,31899,17,16,4,4427.3,447.1,-46.706300000000006,-23.5864,-46.691300000000005,-23.5864
1305,32027,19,19,4,4081.7,470.4,-46.661300000000004,-23.5564,-46.646300000000004,-23.5414
1306,32070,19,18,4,748.2,115.0,-46.661300000000004,-23.5564,-46.661300000000004,-23.5564
1307,32214,19,17,4,7464.0,725.3,-46.661300000000004,-23.5564,-46.67630000000001,-23.526399999999995
1308,32217,19,17,4,7464.0,725.3,-46.661300000000004,-23.5564,-46.67630000000001,-23.526399999999995
1309,32230,17,18,4,3639.2,361.5,-46.661300000000004,-23.5864,-46.661300000000004,-23.5564
1310,32321,19,16,4,3316.1,324.2,-46.661300000000004,-23.5564,-46.691300000000005,-23.5864
1311,32322,17,18,4,4372.3,409.0,-46.691300000000005,-23.5864,-46.661300000000004,-23.5564
1312,32354,19,18,4,1511.1,207.5,-46.661300000000004,-23.5564,-46.661300000000004,-23.5564
1313,32356,19,18,4,1511.1,207.5,-46.661300000000004,-23.5564,-46.661300000000004,-23.5564
1314,32362,19,18,4,1511.1,207.5,-46.661300000000004,-23.5564,-46.661300000000004,-23.5564
1315,32364,19,18,4,1511.1,207.5,-46.661300000000004,-23.5564,-46.661300000000004,-23.5564
1316,32455,19,17,4,2197.4,258.9,-46.661300000000004,-23.5564,-46.67630000000001,-23.571399999999997
1317,32484,19,14,4,8565.7,651.6,-46.661300000000004,-23.5564,-46.7213,-23.556399999999996
1318,32486,19,14,4,8565.7,651.6,-46.661300000000004,-23.5564,-46.7213,-23.556399999999996
1319,32490,19,16,4,6424.8,605.5,-46.661300000000004,-23.5564,-46.6913,-23.6014
1320,32521,18,17,2,2174.7,287.1,-46.691300000000005,-23.571399999999997,-46.67630000000001,-23.5564
1321,32571,19,16,4,2514.6,263.7,-46.691300000000005,-23.5564,-46.691300000000005,-23.5564
1322,32573,19,16,4,2514.6,263.7,-46.691300000000005,-23.5564,-46.691300000000005,-23.5564
1323,32580,20,14,4,3299.8,414.4,-46.7363,-23.5414,-46.7213,-23.556399999999996
1324,32581,19,16,4,4198.3,538.4,-46.7213,-23.556399999999996,-46.691300000000005,-23.571399999999997
1325,32585,19,14,4,4194.5,493.3,-46.7213,-23.556399999999996,-46.7213,-23.556399999999996
1326,32586,19,16,4,4198.3,538.4,-46.7213,-23.556399999999996,-46.691300000000005,-23.571399999999997
1327,32649,18,16,4,2703.4,298.7,-46.67630000000001,-23.571399999999997,-46.691300000000005,-23.5564
1328,32650,19,17,4,2151.2,235.7,-46.691300000000005,-23.5564,-46.67630000000001,-23.571399999999997
1329,32651,18,17,4,1071.8,128.9,-46.67630000000001,-23.571399999999997,-46.67630000000001,-23.571399999999997
1330,32664,19,16,4,2390.2,311.7,-46.691300000000005,-23.5564,-46.691300000000005,-23.571399999999997
1331,32668,18,16,4,1042.2,159.9,-46.691300000000005,-23.571399999999997,-46.691300000000005,-23.571399999999997
1332,32682,19,13,4,7513.5,895.6,-46.691300000000005,-23.5564,-46.7363,-23.5564
1333,32683,19,16,4,10389.5,932.3,-46.7363,-23.5564,-46.691300000000005,-23.5564
1334,32725,15,16,4,7111.1,622.4,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.571399999999997
1335,32729,15,16,4,7111.1,622.4,-46.691300000000005,-23.616400000000002,-46.691300000000005,-23.571399999999997
1336,32735,18,16,2,746.9,102.1,-46.691300000000005,-23.571399999999997,-46.691300000000005,-23.5564
1337,32737,18,16,2,746.9,102.1,-46.691300000000005,-23.571399999999997,-46.691300000000005,-23.5564
1338,32762,19,16,4,1246.1,157.6,-46.67630000000001,-23.5564,-46.691300000000005,-23.571399999999997
1339,32763,18,17,4,2204.7,269.8,-46.691300000000005,-23.571399999999997,-46.67630000000001,-23.5564
1340,32766,19,16,4,1246.1,157.6,-46.67630000000001,-23.5564,-46.691300000000005,-23.571399999999997
1341,32767,18,17,4,2204.7,269.8,-46.691300000000005,-23.571399999999997,-46.67630000000001,-23.5564
1342,32768,19,16,4,1246.1,157.6,-46.67630000000001,-23.5564,-46.691300000000005,-23.571399999999997
1343,32831,19,16,4,2609.5,311.5,-46.691300000000005,-23.5564,-46.691300000000005,-23.571399999999997
1344,32835,19,17,4,2793.7,285.5,-46.67630000000001,-23.5564,-46.67630000000001,-23.571399999999997
1345,32836,18,17,4,3201.1,368.6,-46.67630000000001,-23.571399999999997,-46.67630000000001,-23.5564
1346,32840,18,16,4,2580.0,279.0,-46.691300000000005,-23.571399999999997,-46.691300000000005,-23.5564
1347,32870,19,16,4,997.1,128.0,-46.67630000000001,-23.5564,-46.691300000000005,-23.571399999999997
1348,32881,18,17,4,1851.5,272.0,-46.67630000000001,-23.571399999999997,-46.67630000000001,-23.5564
1349,32892,18,16,2,1610.6,185.7,-46.691300000000005,-23.571399999999997,-46.691300000000005,-23.571399999999997
1350,32904,19,16,4,2242.9,247.2,-46.67630000000001,-23.5564,-46.691300000000005,-23.571399999999997
1351,32905,18,16,4,2124.7,212.1,-46.691300000000005,-23.571399999999997,-46.691300000000005,-23.5564
1352,32936,19,16,4,2676.2,365.0,-46.691300000000005,-23.5564,-46.691300000000005,-23.571399999999997
1353,32939,19,16,4,4875.4,528.8,-46.67630000000001,-23.5564,-46.6913,-23.6014
1354,33002,18,16,2,1304.7,211.2,-46.67630000000001,-23.571399999999997,-46.691300000000005,-23.571399999999997
1355,33003,18,17,4,1306.3,151.2,-46.691300000000005,-23.571399999999997,-46.67630000000001,-23.571399999999997
1356,33046,18,15,4,4576.7,469.2,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5414
1357,33050,18,15,4,4576.7,469.2,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5414
1358,33059,18,15,4,4576.7,469.2,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5414
1359,33061,18,15,4,4576.7,469.2,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5414
1360,33094,19,15,4,5141.0,479.3,-46.691300000000005,-23.5564,-46.706300000000006,-23.5864
1361,33234,19,17,2,1172.8,156.4,-46.67630000000001,-23.5564,-46.67630000000001,-23.5564
1362,33255,18,17,4,676.0,140.2,-46.67630000000001,-23.571399999999997,-46.67630000000001,-23.571399999999997
1363,33256,18,17,2,2162.3,258.8,-46.67630000000001,-23.571399999999997,-46.67630000000001,-23.571399999999997
1364,33267,18,17,4,4026.0,457.3,-46.706300000000006,-23.571399999999997,-46.67630000000001,-23.571399999999997
1365,33292,18,17,2,2952.1,329.6,-46.691300000000005,-23.571399999999997,-46.67630000000001,-23.571399999999997
1366,33300,18,18,4,3008.5,290.6,-46.691300000000005,-23.571399999999997,-46.661300000000004,-23.5864
1367,33302,18,14,4,5494.4,508.8,-46.691300000000005,-23.571399999999997,-46.7213,-23.556399999999996
1368,33303,19,16,4,5104.0,576.2,-46.7213,-23.556399999999996,-46.691300000000005,-23.571399999999997
1369,33304,18,14,4,5494.4,508.8,-46.691300000000005,-23.571399999999997,-46.7213,-23.556399999999996
1370,33305,19,16,4,5104.0,576.2,-46.7213,-23.556399999999996,-46.691300000000005,-23.571399999999997
1371,33324,18,17,4,1667.3,261.9,-46.67630000000001,-23.571399999999997,-46.67630000000001,-23.5564
1372,33335,18,17,2,1940.5,227.2,-46.67630000000001,-23.571399999999997,-46.67630000000001,-23.571399999999997
1373,33416,18,16,4,2300.2,252.4,-46.67630000000001,-23.571399999999997,-46.691300000000005,-23.571399999999997
1374,33467,16,16,4,4593.9,424.5,-46.6913,-23.6014,-46.691300000000005,-23.571399999999997
1375,33468,18,18,4,3475.3,374.9,-46.691300000000005,-23.571399999999997,-46.661300000000004,-23.571399999999997
1376,33469,18,16,2,2885.9,296.1,-46.661300000000004,-23.571399999999997,-46.691300000000005,-23.571399999999997
1377,33470,18,18,4,3475.3,374.9,-46.691300000000005,-23.571399999999997,-46.661300000000004,-23.571399999999997
1378,33471,18,16,2,2885.9,296.1,-46.661300000000004,-23.571399999999997,-46.691300000000005,-23.571399999999997
1379,33515,19,16,4,2679.4,296.9,-46.706300000000006,-23.5564,-46.691300000000005,-23.571399999999997
1380,33518,18,15,4,3240.3,380.4,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5564
1381,33521,19,16,4,2679.4,296.9,-46.706300000000006,-23.5564,-46.691300000000005,-23.571399999999997
1382,33524,18,15,4,3240.3,380.4,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5564
1383,33525,19,16,4,2679.4,296.9,-46.706300000000006,-23.5564,-46.691300000000005,-23.571399999999997
1384,33526,18,15,4,3240.3,380.4,-46.691300000000005,-23.571399999999997,-46.706300000000006,-23.5564
1385,33527,19,16,4,2679.4,296.9,-46.706300000000006,-23.5564,-46.691300000000005,-23.571399999999997
1386,33532,18,18,4,2641.7,284.8,-46.67630000000001,-23.571399999999997,-46.661300000000004,-23.571399999999997
1387,33533,18,17,2,2214.5,325.8,-46.661300000000004,-23.571399999999997,-46.67630000000001,-23.571399999999997
1388,33559,18,16,4,4490.2,419.3,-46.67630000000001,-23.571399999999997,-46.6913,-23.6014
1389,33561,18,14,4,7098.6,632.8,-46.67630000000001,-23.571399999999997,-46.7213,-23.586399999999998
1390,33562,17,17,4,6450.0,611.3,-46.7213,-23.586399999999998,-46.67630000000001,-23.571399999999997
1391,33604,18,16,4,2816.0,282.0,-46.67630000000001,-23.571399999999997,-46.6913,-23.6014
1392,33606,18,18,4,6301.4,665.8,-46.67630000000001,-23.571399999999997,-46.661300000000004,-23.616400000000002
