,index,i,j,elevation,distance,time,origin_x,origin_y,dest_x,dest_y
1569,88338,15,23,4,6594.3,644.8,-46.586299999999994,-23.5864,-46.586299999999994,-23.6314
1570,88594,15,23,4,1175.5,198.1,-46.601299999999995,-23.646399999999996,-46.601299999999995,-23.646399999999996
1571,88637,17,23,4,1255.3,221.3,-46.601299999999995,-23.646399999999996,-46.601299999999995,-23.646399999999996
1572,88722,13,23,4,1376.3,246.3,-46.601299999999995,-23.646399999999996,-46.601299999999995,-23.646399999999996
1573,89278,13,22,4,3261.3,365.3,-46.6313,-23.616400000000002,-46.61630000000001,-23.6314
1574,89492,13,22,4,6950.7,717.8,-46.646300000000004,-23.646399999999996,-46.6463,-23.6014
1575,89826,15,22,4,2104.2,186.0,-46.61630000000001,-23.6014,-46.61630000000001,-23.616400000000002
1576,89892,13,21,4,2612.7,287.6,-46.60129999999999,-23.6014,-46.61630000000001,-23.616400000000002
1577,89933,16,19,4,3297.1,438.5,-46.60129999999999,-23.6014,-46.61630000000001,-23.616400000000002
1578,89994,16,21,4,925.0,208.5,-46.61630000000001,-23.616400000000002,-46.61630000000001,-23.616400000000002
1579,90030,16,21,4,5996.0,646.6,-46.586299999999994,-23.5864,-46.61630000000001,-23.616400000000002
1580,90204,15,21,4,3056.3,396.4,-46.586299999999994,-23.5864,-46.571299999999994,-23.5864
1581,90206,17,21,4,3056.3,396.4,-46.586299999999994,-23.5864,-46.571299999999994,-23.5864
1582,90208,17,21,4,3056.3,396.4,-46.586299999999994,-23.5864,-46.571299999999994,-23.5864
1583,90265,17,24,4,5559.2,576.8,-46.5563,-23.556399999999996,-46.586299999999994,-23.5864
1584,90279,17,24,2,6576.5,592.4,-46.601299999999995,-23.5564,-46.601299999999995,-23.5864
1585,90297,19,24,4,6618.8,568.4,-46.586299999999994,-23.6314,-46.586299999999994,-23.5864
1586,90304,19,23,4,7382.5,705.0,-46.586299999999994,-23.5864,-46.61630000000001,-23.5414
1587,90314,14,22,4,8166.3,790.5,-46.5563,-23.541399999999996,-46.586299999999994,-23.5864
1588,90321,17,23,4,4222.2,483.6,-46.586299999999994,-23.5864,-46.5563,-23.586399999999998
1589,90322,20,21,4,3095.0,279.8,-46.5563,-23.586399999999998,-46.586299999999994,-23.5864
1590,90339,17,23,4,2838.8,267.5,-46.57130000000001,-23.6014,-46.586299999999994,-23.5864
1591,90380,17,25,4,3186.1,295.5,-46.586299999999994,-23.5864,-46.5563,-23.586399999999998
1592,90389,16,23,4,3902.8,384.6,-46.5563,-23.586399999999998,-46.586299999999994,-23.5864
1593,90419,17,23,4,3516.0,317.4,-46.586299999999994,-23.5864,-46.601299999999995,-23.571399999999997
1594,90420,17,25,2,4239.9,426.5,-46.601299999999995,-23.571399999999997,-46.586299999999994,-23.5864
1595,90504,17,23,4,6184.3,488.9,-46.5563,-23.6164,-46.586299999999994,-23.5864
1596,90552,18,22,4,3308.0,391.2,-46.586299999999994,-23.5864,-46.60129999999999,-23.6014
1597,90583,15,23,4,2438.2,221.6,-46.601299999999995,-23.5864,-46.586299999999994,-23.5864
1598,90589,17,23,4,2438.2,221.6,-46.601299999999995,-23.5864,-46.586299999999994,-23.5864
1599,90595,17,22,2,1875.3,259.2,-46.601299999999995,-23.5864,-46.601299999999995,-23.5864
1600,90598,17,23,4,2105.1,192.7,-46.586299999999994,-23.5864,-46.601299999999995,-23.5864
1601,90616,17,23,4,5933.2,596.7,-46.586299999999994,-23.5864,-46.586299999999994,-23.5414
1602,90651,17,22,4,5548.1,605.6,-46.586299999999994,-23.5864,-46.601299999999995,-23.5564
1603,90659,17,22,4,4412.3,427.8,-46.586299999999994,-23.5864,-46.5563,-23.6014
1604,90660,17,23,4,3856.8,349.8,-46.5563,-23.6014,-46.586299999999994,-23.5864
1605,90666,17,22,4,3938.4,348.6,-46.646300000000004,-23.571399999999997,-46.646300000000004,-23.5414
1606,90727,16,25,4,6997.9,651.3,-46.586299999999994,-23.5864,-46.61630000000001,-23.5414
1607,90751,18,23,4,4835.7,528.4,-46.571299999999994,-23.5564,-46.571299999999994,-23.571399999999997
1608,90760,17,19,4,1698.9,144.8,-46.5563,-23.586399999999998,-46.571299999999994,-23.5864
1609,90854,19,21,4,8605.6,834.7,-46.571299999999994,-23.5864,-46.63130000000001,-23.6014
1610,90899,17,24,4,5162.1,587.3,-46.5863,-23.6014,-46.571299999999994,-23.5864
1611,90957,17,24,4,6501.8,665.2,-46.586299999999994,-23.5864,-46.601299999999995,-23.5564
